None	3	1000	17956	26.0
None	3	1001	17957	26.0
None	3	1002	17958	21.0
None	3	1003	17959	21.0
None	3	1004	17960	21.0
None	3	1005	17961	18.0
None	3	1006	17962	18.0
None	3	1007	17963	18.0
None	3	1008	17964	16.0
None	3	1009	17965	9.0
None	3	1010	17966	11.0
None	3	1011	17967	9.0
None	3	1012	17968	7.0
None	3	1013	17969	3.0
None	3	1014	17970	3.0
None	3	1015	17971	3.0
None	3	1016	17972	3.0
None	3	1017	17973	3.0
None	3	1018	17974	3.0
None	3	1019	17975	3.0
None	3	1020	17976	3.0
None	3	1021	17977	3.0
None	3	1022	17978	3.0
None	3	1023	17979	3.0
None	3	1024	17980	2.0
None	3	1025	17981	2.0
None	3	1026	17982	2.0
None	3	1027	17983	2.0
None	3	1028	17984	2.0
None	3	1029	17985	2.0
None	3	1030	17986	2.0
None	3	1000	17956	26.0
None	3	1001	17957	26.0
None	3	1002	17958	26.0
None	3	1003	17959	26.0
None	3	1004	17960	24.0
None	3	1005	17961	22.0
None	3	1006	17962	17.0
None	3	1007	17963	16.0
None	3	1008	17964	16.0
None	3	1009	17965	14.0
None	3	1010	17966	14.0
None	3	1011	17967	13.0
None	3	1012	17968	13.0
None	3	1013	17969	25.0
None	3	1014	17970	25.0
None	3	1015	17971	25.0
None	3	1016	17972	21.0
None	3	1017	17973	3.0
None	3	1018	17974	1.0
None	3	1019	17975	0.0
None	3	1020	17976	0.0
None	3	1021	17977	12.0
None	3	1022	17978	12.0
None	3	1023	17979	11.0
None	3	1024	17980	11.0
None	3	1025	17981	12.0
None	3	1026	17982	8.0
None	3	1027	17983	56.0
None	3	1028	17984	56.0
None	3	1029	17985	56.0
None	3	1030	17986	56.0
