None	4	1031	1520	21.0
None	4	1032	1521	44.0
None	4	1033	1522	15.0
None	4	1034	1523	40.0
None	4	1035	1524	40.0
None	4	1036	1525	54.0
None	4	1037	1526	27.0
None	4	1038	1527	15.0
None	4	1039	1528	45.0
None	4	1040	1529	30.0
None	4	1041	1530	38.0
None	4	1042	1531	28.0
None	4	1043	1532	21.0
None	4	1044	1533	36.0
None	4	1045	1534	22.0
None	4	1046	1535	82.0
None	4	1047	1536	40.0
None	4	1048	1537	62.0
None	4	1049	1538	54.0
None	4	1050	1539	78.0
None	4	1051	1540	23.0
None	4	1052	1541	2.0
None	4	1053	1542	43.0
None	4	1054	1543	35.0
None	4	1055	1544	27.0
None	4	1056	1545	35.0
None	4	1057	1546	16.0
None	4	1058	1547	10.0
None	4	1059	1548	13.0
None	4	1060	1549	22.0
None	4	1061	1550	29.0
None	4	1062	1551	58.0
None	4	1063	1552	33.0
None	4	1064	1553	21.0
None	4	1065	1554	51.0
None	4	1066	1555	43.0
None	4	1067	1556	36.0
None	4	1068	1557	29.0
None	4	1069	1558	23.0
None	4	1070	1559	41.0
None	4	1071	1560	20.0
None	4	1072	1561	21.0
None	4	1073	1562	20.0
None	4	1074	1563	55.0
None	4	1075	1564	40.0
None	4	1076	1565	52.0
None	4	1077	1566	18.0
None	4	1078	1567	18.0
None	4	1079	1568	22.0
None	4	1080	1569	22.0
None	4	1081	1570	16.0
None	4	1082	1571	25.0
None	4	1083	1572	19.0
None	4	1084	1573	31.0
None	4	1085	1574	8.0
None	4	1086	1575	19.0
None	4	1087	1576	23.0
None	4	1088	1577	14.0
None	4	1089	1578	28.0
None	4	1090	1579	24.0
None	4	1091	1580	15.0
None	4	1092	1581	16.0
None	4	1093	1582	18.0
None	4	1094	1583	27.0
None	4	1095	1584	23.0
None	4	1096	1585	33.0
None	4	1097	1586	44.0
None	4	1098	1587	13.0
None	4	1099	1588	17.0
None	4	1100	1589	27.0
None	4	1101	1590	25.0
None	4	1102	1591	67.0
None	4	1103	1592	18.0
None	4	1104	1593	28.0
None	4	1105	1594	28.0
None	4	1106	1595	7.0
None	4	1107	1596	24.0
None	4	1108	1597	24.0
None	4	1109	1598	35.0
None	4	1110	1599	13.0
None	4	1111	1600	6.0
None	4	1112	1601	9.0
None	4	1113	1602	15.0
None	4	1114	1603	20.0
None	4	1115	1604	19.0
None	4	1116	1605	42.0
None	4	1117	1606	20.0
None	4	1118	1607	17.0
None	4	1119	1608	43.0
None	4	1120	1609	27.0
None	4	1121	1610	21.0
None	4	1122	1611	41.0
None	4	1123	1612	23.0
None	4	1124	1613	22.0
None	4	1125	1614	40.0
None	4	1126	1615	34.0
None	4	1127	1616	29.0
None	4	1128	1617	23.0
None	4	1129	1618	24.0
None	4	1130	1619	20.0
None	4	1131	1620	31.0
None	4	1132	1621	29.0
None	4	1133	1622	18.0
None	4	1134	1623	28.0
None	4	1135	1624	30.0
None	4	1136	1625	23.0
None	4	1137	1626	44.0
None	4	1138	1627	23.0
None	4	1139	1628	4.0
None	4	1140	1629	32.0
None	4	1141	1630	13.0
None	4	1142	1631	9.0
None	4	1143	1632	13.0
None	4	1144	1633	25.0
None	4	1145	1634	22.0
None	4	1146	1635	8.0
None	4	1147	1636	24.0
None	4	1148	1637	18.0
None	4	1149	1638	32.0
None	4	1150	1639	10.0
None	4	1151	1640	21.0
None	4	1152	1641	16.0
None	4	1153	1642	26.0
None	4	1154	1643	20.0
None	4	1155	1644	43.0
None	4	1156	1645	25.0
None	4	1157	1646	27.0
None	4	1158	1647	70.0
None	4	1159	1648	74.0
None	4	1160	1649	38.0
None	4	1161	1650	24.0
None	4	1162	1651	63.0
None	4	1163	1652	32.0
None	4	1164	1653	20.0
None	4	1165	1654	11.0
None	4	1166	1655	9.0
None	4	1167	1656	10.0
None	4	1168	1657	1.0
None	4	1169	1658	15.0
None	4	1170	1659	0.0
None	4	1171	1660	8.0
None	4	1172	1661	40.0
None	4	1173	1662	23.0
None	4	1174	1663	65.0
None	4	1175	1664	24.0
None	4	1176	1665	36.0
None	4	1177	1666	14.0
None	4	1178	1667	34.0
None	4	1179	1668	29.0
None	4	1180	1669	44.0
None	4	1181	1670	37.0
None	4	1182	1671	19.0
None	4	1183	1672	37.0
None	4	1184	1673	28.0
None	4	1185	1674	28.0
None	4	1186	1675	9.0
None	4	1187	1676	20.0
None	4	1188	1677	15.0
None	4	1189	1678	11.0
None	4	1190	1679	22.0
None	4	1191	1680	17.0
None	4	1192	1681	7.0
None	4	1193	1682	10.0
None	4	1194	1683	32.0
None	4	1195	1684	18.0
None	4	1196	1685	6.0
None	4	1197	1686	10.0
None	4	1198	1687	13.0
None	4	1199	1688	20.0
None	4	1200	1689	23.0
None	4	1201	1690	12.0
None	4	1202	1691	24.0
None	4	1203	1692	19.0
None	4	1204	1693	20.0
None	4	1205	1694	27.0
None	4	1206	1695	7.0
None	4	1207	1696	5.0
None	4	1208	1697	12.0
None	4	1209	1698	19.0
None	4	1210	1699	21.0
None	4	1211	1700	21.0
None	4	1212	1701	13.0
None	4	1213	1702	34.0
None	4	1214	1703	10.0
None	4	1215	1704	28.0
None	4	1216	1705	15.0
None	4	1217	1706	22.0
None	4	1218	1707	31.0
None	4	1219	1708	11.0
None	4	1220	1709	40.0
None	4	1221	1710	22.0
None	4	1222	1711	21.0
None	4	1223	1712	13.0
None	4	1224	1713	14.0
None	4	1225	1714	18.0
None	4	1226	1715	19.0
None	4	1227	1716	16.0
None	4	1228	1717	20.0
None	4	1229	1718	20.0
None	4	1230	1719	18.0
None	4	1231	1720	43.0
None	4	1232	1721	5.0
None	4	1233	1722	5.0
None	4	1234	1723	6.0
None	4	1235	1724	23.0
None	4	1236	1725	21.0
None	4	1237	1726	17.0
None	4	1238	1727	13.0
None	4	1239	1728	21.0
None	4	1240	1729	17.0
None	4	1241	1730	18.0
None	4	1242	1731	16.0
None	4	1243	1732	26.0
None	4	1244	1733	16.0
None	4	1245	1734	13.0
None	4	1246	1735	10.0
None	4	1247	1736	18.0
None	4	1248	1737	29.0
None	4	1249	1738	9.0
None	4	1250	1739	16.0
None	4	1251	1740	24.0
None	4	1252	1741	9.0
None	4	1253	1742	15.0
None	4	1254	1743	18.0
None	4	1255	1744	20.0
None	4	1256	1745	22.0
None	4	1257	1746	18.0
None	4	1258	1747	13.0
None	4	1259	1748	15.0
None	4	1260	1749	11.0
None	4	1261	1750	18.0
None	4	1262	1751	11.0
None	4	1263	1752	18.0
None	4	1264	1753	9.0
None	4	1265	1754	7.0
None	4	1266	1755	18.0
None	4	1267	1756	9.0
None	4	1268	1757	5.0
None	4	1269	1758	10.0
None	4	1270	1759	26.0
None	4	1271	1760	12.0
None	4	1272	1761	15.0
None	4	1273	1762	10.0
None	4	1274	1763	4.0
None	4	1275	1764	11.0
None	4	1276	1765	11.0
